postID	post date	post caption
B6yNNxGB9Zd	2020-01-01 16:54:36	Black frame polaroid menampakkan gambar anda lebih jelas dan menarikApa tunggu lagi, jom order dari sis .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring
B6yNFYOB6ie	2020-01-01 16:53:28	Happy new year!!  .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring
B6w0oHxhkQe	2020-01-01 04:00:31	Happy new year!!  .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring
B6w0m88Bokt	2020-01-01 04:00:21	Dear Moment Album dengan warna yang sangat cantik dan pastel ini boleh menyimpan  kenangan anda yang tak akan hilang!! .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring
B6w0gJhh9Ff	2020-01-01 03:59:25	Minat Kpop? Mesti ada kalangan uolls yang minat kPop kan? Tak payah tipulah kalau cakap takde!  Haaa cucilah gamba oppa korang sekarangApa tunggu lagi, grab @mila_polaroid sekaranglah kalau gituu .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring
B6w0dGWBC6q	2020-01-01 03:59:00	Happy new year!!  .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring
B73ipWvJaSu	2020-01-28 15:11:13	BREAKING: A cidade chinesa de Shantou, com uma populacao de mais de cinco milhoes de pessoas, fecha suas fronteiras e entra em confinamento. As pessoas de #Wuhan estao literalmente caindo por toda a cidade, como algo saido de um filme de terror. Milhares ja estao contaminados na China.. Governo Brasileiro precisa proibir qualquer entrada de cidadaos chineses a entrar no pais...#coronavirus #coronavirus #coronavirus #coronavirusbrazil #coronavirusespana #coronavirusu #coronavirusitalianews #coronavirusitaly #coronavirusita #coronavirusargentina #coronavirusnigeria #coronavirusmalaysia #coronavirusjapan #world #alert 
B6w0b5nBj5a	2020-01-01 03:58:51	Dear Moment Album dengan warna yang sangat cantik dan pastel ini boleh menyimpan  kenangan anda yang tak akan hilang!! .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring
B6wlSq8Bs5D	2020-01-01 01:46:31	Black frame is coming .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring
B8CvFnpH8cn	2020-02-01 23:29:50	Making comics the fly way.
B8rn6AJoPfG		
B77FA_XDTxl	2020-01-30 00:07:31	"O BLEND QUATRO LADROES da Laszlo foi desenvolvido com oleos essenciais de destacadas propriedades antissepticas e purificadoras, inspirada nos efeitos medicinais e espirituais do famoso ""vinagre dos quatro ladroes"". Uma lendaria formula de nome ""Four Thieves"" ou ""Quatro Ladroes"", permeia lendas e mitos na Europa desde a Antiguidade. Conta-se a lenda que durante a peste bubonica, quatro ladroes desenvolveram uma receita composta por vinagre e alho, que lhes fornecia protecao contra a peste, enquanto saqueavam os corpos das vitimas da doenca. Uma segunda teoria afirma que a formula ""anti-peste"" foi desenvolvida por Richard Forthave e, originalmente, o ""remedio"" passou a ser chamado de Forthave's. Com o passar do tempo, no entanto, fomentado por lendas populares, o nome foi substituido para Four Thieves, quatro ladroes em ingles. Este blend e altamente antisseptico, pode ser empregado em difusores de ambiente ou ser diluido em vinagre (para ficar mais semelhante ao original) e ser borrifado em ambientes, ou ainda utilizado na limpeza residencial.  BLENDS: do ingles ""misturas"", blends sao combinacoes 100% naturais de oleos essenciais e oleos absolutos, com o intuito de recriar aromas raros ou de dificil obtencao. Na forma do blend, estas notas aromaticas sao alcancadas tendo um valor muito mais acessivel, sem perda da qualidade olfativa, podendo ser empregadas na perfumaria e aromaterapia.  COMPOSICAO: - Oleo essencial de cravo-da-india (Syzygium aromaticum) - Oleo essencial de alecrim (Rosmarinus officinalis) - Oleo essencial de eucalipto (Eucalyptus globulus) - Oleo essencial de limao (Citrus limon) - Oleo essencial de canela (Cinamomum ssp)  #aromaterapia #aromatologia #aromacologia #coronavirus #aromatherapie #aromatherapy #aromaterapias #oleosessenciais #essentialoils #essentialoil #terapiasholisticas #terapiaholistica #oleoessencial #terapiaintegrativa #dafnemeris #dafnemerisaromaterapeuta #plantasmedicinais #fitoterapia #autoestima #autocompaixao #bemestar #saudemental #terapiaholisticaintegrativa"
B85Ew6zH7oY		
B9ETgWfIAIP	2020-02-27 10:38:41	: V O L U M E  2 0 . . . sounds: B O A R D S  O F  C A N A D A a l p h a  a n d  o m e g a / i  s a w  d r o n e s from g e o g a d d i Warp, 2002 . . . #fungi_fan_club #fosforescente #poison #weirdo #naturephotography #nature #mood #organic #surface #wildmushrooms #allthemushroomhashtags #fantasticfungi #mycology #fungus #funghi #fungusamongus #fungiphotography #fungo #fungi #mushroom #mushrooms # #mushrooms #mushroomphotography #mushroomhunting #mushroomspotting #mushroomlove #mushroomlover #mushroomart #mushroomsofinstagram
B88eRrwIJuP	2020-02-24 09:38:53	: V O L U M E  2 0 . . . sounds: B O A R D S  O F  C A N A D A i n  t h e  a n n e x e / j u l i e  a n d  c a n d y from g e o g a d d i Warp, 2002 . . . #fungi_fan_club #fosforescente #poison #weirdo #naturephotography #nature #mood #organic #surface #wildmushrooms #allthemushroomhashtags #fantasticfungi #mycology #fungus #funghi #fungusamongus #fungiphotography #fungo #fungi #mushroom #mushrooms # #mushrooms #mushroomphotography #mushroomhunting #mushroomspotting #mushroomlove #mushroomlover #mushroomart #mushroomsofinstagram
B79KL-7FsPM	2020-01-30 19:31:11	"*OLEOS ESSENCIAIS ANTIVIRAIS E O CORONAVIRUS*  Trecho de ""Oleos essenciais antivirais"" do Dr. Jean Pierre Willem - Editora Laszlo  Nas ultimas semanas um assunto alardeia pautas em todo o globo: o coronavirus e a possibilidade de iminencia de uma pandemia.  Acompanhe um trecho da obra ""Oleos essenciais antivirais"", onde o Dr. Jean Pierre Willem aborda o assunto, elucidando o que e o coronavirus, quais sao os seus reais perigos e quais oleos essenciais podem auxiliar no cuidado da patologia. ""A urgencia do momento foi - e ainda e - o coronavirus da sindrome respiratoria do Oriente Medio (MERS-CoV, para Middle-East respiratory syndrome coronavirus; SROM-CoV, sindrome respiratoria por coronavirus do Oriente Medio, anteriormente; e NCoV, para o novo coronavirus). Essa variante de coronavirus altamente patogenica, descoberta em 2012, causa, em particular, um sintoma de pneumonia aguda. O coronavirus (do latim, coroa virus) e o nome de um genero de virus da familia dos Coronaviridae.  Os virus desse tipo, bem como os virus da gripe, podem infectar uma ou mais especies animais e os seres humanos e, dependendo de certas mutacoes, passar de uma especie para outra. Esses virus, as vezes, tornam-se de maneira inabitual patogenicos, por exemplo, devido ao sistema imunologico do novo  hospedeiro (humano ou animal) nao estar adaptado (...) De acordo com dados epidemiologicos disponiveis, a variante NCoV de coronavirus apareceu no Oriente Medio, na Peninsula Arabica. Estudos mostraram que o gene de um virus conhecido por infectar morcegos do tipo pipistrellus difere do NCoV apenas em 1,8%. O estudo de mais de 50 especies de morcegos do genero pipistrellus na Peninsula Arabica e o uso de agua de grota e de guano93 de morcegos sugerem fortemente que este coronavirus encontrou la a sua origem. Continua... #aromaterapia #aromatologia #coronavirus #aromacologia #aromatherapie #aromatherapy #aromaterapias #oleosessenciais #essentialoils #essentialoil #terapiasholisticas #terapiaholistica #oleoessencial #terapiaintegrativa #dafnemeris #dafnemerisaromaterapeuta #plantasmedicinais #fitoterapia #autoestima #autocompaixao #bemestar #saudemental #terapiaholisticaintegrativa"
B8RSvPGl8YR	2020-02-07 15:10:43	"*FORMULAS DE OLEOS ESSENCIAIS ANTIVIRAIS* *CORONAVIRUS*  Veja Sindrome respiratoria aguda severa (Sars) (p. 149). Os coronavirus formam uma familia com grande numero de virus que podem provocar as mais variadas doencas nos seres humanos, indo desde o resfriado comum a sindrome respiratoria aguda severa (Sars), passando pelas infeccoes do trato respiratorio ou do sistema digestivo (gastroenterite). Tambem causam uma serie de doencas em animais. - OE eucalipto-globulos (Eucalyptus globulus): 3 mL - OE eucalipto-radiata (Eucalyptus radiata): 3 mL - OE louro (Laurus nobilis): 3 mL - OE pinheiro-silvestre (Pinus sylvestris): 3 mL - OE oregano-compacto (Origanum compactum): 4 mL - OV tamanu (Calophyllum inophylum) qsp 50 mL: 34 mL * Aplicar 10 gotas da mistura em massagem no torax e 10 gotas na parte superior das costas, 3 vezes ao dia ate que haja melhoria sensivel"". *ATENCAO:* O oleo graxo de tamanu pode ser substituido pelo oleo de neem, coco ou andiroba, que tambem possuem potencial antimicrobiano e antiviral.  Ficou curioso (a) para ler o capitulo na integra, e conhecer todo o potencial antiviral dos oleos essenciais?  Voce encontra todas as publicacoes da Editora Laszlo em qualquer revenda Laszlo e em nossas lojas fisica e virtual. Acesse:   GRUPO LASZLO *LASZLO* O Essencial em sua Vida. www.emporiolaszlo.com.br  #coronavirus #aromaterapia #aromatologia #aromacologia #aromatherapie #aromatherapy #aromaterapias #oleosessenciais #essentialoils #essentialoil #terapiasholisticas #terapiaholistica #oleoessencial #terapiaintegrativa #dafnemeris #dafnemerisaromaterapeuta #plantasmedicinais #fitoterapia #autoestima #autocompaixao #bemestar #saudemental #terapiaholisticaintegrativa"
B6wlPY5hbjl	2020-01-01 01:46:04	Happy new year!!  .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring
B6wlLVghFz6	2020-01-01 01:45:31	"""Cats, like men are flatterers"" .  For detail you can click link on my bio or whatsapp me via 0177030710 .  #mila_polaroid #photoalbum #gerobokphoto #polaroid #polaroidmurahmalaysia #polaroidmurah #polaroidkalisair #polaroidfamily #polaroidmember #polaroidviral #covid19 #coronavirus #superring"
B78xDclhrL7	2020-01-30 15:51:34	"""Fear, when unchecked can spread like a virus."" This week, we have TM Sivasailam discussing and spreading awareness on the hot topic of the week, ""Virus"". Join us for a wonderful meeting this Saturday 6PM at PSG Institute of Managament!!! #quoteoftheday #thisweek #quote #quotes #thoughts #presenting #tm #write #publicspeaking #publicspeaking #publicspeakers #publicspeakingskills #toastmasters_international #ctc #microtale #quotes #quote #stories #qotd #quoteoftheday #wordporn #quotestagram #wordswag #wordsofwisdom #inspirationalquotes #writeaway #thoughts #poetry #toastmasters #corona #coronavirus"
B8_Xve-IlMb		
B9FBK0boxzn	2020-02-27 17:17:42	We will remain OPEN, while constructing our transportation to the red planet. We appreciate your support and concern. However,  it is of great importance that you prepare yourself for whatever happens next. #netm8kr #random #perspective #staycreative #coronavirus #staysafe
B9DaNoeHkA5	2020-02-27 02:20:31	There is Power in the name of Jesus!! Thank You God for that Name! JESUS!! #Jesus #power #Godisgreat #Godislove #faithoverfear #jesusislord #coronavirus
B8HKetVgWIb	2020-02-03 16:58:27	bj zndgy fqT Sbr mykhnym #talkh #mashyaw #talent #peace #persian #iran #sanctions  #donaldtrump #nevergiveup #rap_farsi #176 #bazkhuni #sinasae #coronavirus #yas #hyp_hp #rp_frsy #mwshkh #hwpymy_wkhryny #persiasgottalent #prwz #hwpym #khrwn  @sinavaliollah #tHrym @bahamdigeh_ @navidmohamadzadeh  @hiphopcolony #wehiphopiniran #hiphopcolony @hasanaghamirii @shervinraadfar @tiktaaksaesina  @yastunes @tiktaaksinamafee @moerofficial @yastunes @hiprapofficial @goosherapi @rapfarsi
B754lBZHzPw	2020-01-29 12:59:36	Time to pull out the big guns. #osmosisjones #chrisrock #notallheroeswearcapes #coronavirus
B8Pwggbh3f8		
B7-zWYAoMEK	2020-01-31 10:50:07	 #coronavirus #illustration #memopad #contemporaryart #rykjvk #pixelart #digitalart #illustrazione
B8wuVEWIKW3	2020-02-19 20:08:16	"""Sin  ponerme  retro  como  Jordan  despego.. #coronavirus"
B7Vs-l7KUgV		
B9HUa4LipdK		
B88-pKroglM	2020-02-24 14:30:49	La historia del mundo es la suma de aquello que hubiera sido evitable.  No te das cuenta hasta que pasa. Fue posible gracias a: @albertostrangis  @tovarfreestyle  @egeuchi  @atophamn97  #calima #calimacanarias #contaminacion #earth #medioambiente #wanderlust #paisajes #viajar #grancanaria #canarias #futuro #conciencia #tiempo #2020 #instamoment #photooftheday #toxico #vida #viajar #planeta #documental #grancanaria #enriqueedm #clima #climatechange #tiempo @lovinggrancanaria #coronavirus #covid_19 @visitgrancanaria
B9Hugd_i2KE	2020-02-28 18:32:21	#quedateencasa #coronavirus Esta es en realidad la mascara que deberia tener en caso de Pandemia maxina #coranovirus  T. A. BB
B7_CdEsg7ex	2020-01-31 13:02:06	Breaking News:  swaGGerscan adds access to yet another testing option for online daters.  Members can now access testing for the Sickle Cell Trait on swaGGerscan.com!  Join us ----------------------------------------------------#nightlife #lakers #nbafinals #dallas #personaltrainer #gamergirl #miami #cosmetics #artistsoninstagram #bodybuilding #snowboarding #hair #lips #lipstick #shoes #atlanta #cosplay #design #yoga #tiktok #digitalart #espana #capetown #lips #gorgeous #beautiful #blogger #shoes #weightlossjourney #luxury #losangeles
B8_Z9VbAbsf		
B8J3XV_IetQ	2020-02-04 17:56:51	Touchdown London 
B8XUkMuocF_	2020-02-09 23:23:02	Play me, I'm yours 
B9FzvhcFixr		
B7x7x32IHTC		
B7yFc1-J69O	2020-01-26 12:18:09	#wednesday #malteseofinstagram #maltese #instagood #puppylove #puppy #dogsofinstagram #dogs #dogsofinstaworld
B9CThywppm8	2020-02-26 16:00:29	"Aus aktuellem Anlass: Vielen hilft unser Buch ""Der Feeling Code"" hier findest Du alle Infos rund um die Aktivierung des seelischen Immunsystems um Dich wirklich vor dem Corona Virus zu schutzen. Naturlich gibt's auch ein Horbuch u den Kurs auf sinnsucher.de fur 99 eur                  Bei dieser Methode geht es darum, dich in deinen Korper hinein zu spuren.           Das heisst, bewusst mit deinem Korper umzugehen. Deinen Korper in deinem Tempo kennenzulernen. Du lernst, die einfachsten Fragen in Bezug auf dich zu beantworten und vor allem lernst du, die richtigen Fragen zu stellen.[?] Mit dieser einfachen Vorgehensweise wirst du schnell herausfinden, welche Medien deinem Korper gut tun, wie es um dein Immunsystem bestellt ist uvm. Ob du in deiner Partnerschaft wirklich glucklich bist, welche Personen dir gut tun, usw.          Durch bewusstes Hineinspuren in deinen Korper lernst du deine personlichen Ressourcen kennen und kannst Sorgen, Angste und Konflikte leichter losen und die Panik vermeiden                   Viele Menschen suchen nach den Antworten bei fremden Personen im Aussen und hoffen, dass sie dort die Losung fur ihr Problem finden. Stopp DU hast alle Antworten in DIR!                    Feeling-Geheimnis: Wenn du dir Zeit fur deinen Korper nimmst und bei dir bleibst, kannst du herausfinden, was fur dich gut ist und was nicht. Und keine Panik vorm Corona Virus haben. Gehe in die Stille, denn dort findest du die Antworten, die du im Aussen zu bekommen geglaubt hast.                    #bookstagramgermany#coronavirus bucherliebe#buchersuchti#bucherwurm#lesenmachtspass#lesenmachtglucklich#deutsche#autoren#feelingcode#birgitjankovicsteiner#bucherrezension#buchverliebt"
